nid,category,title,writer,dept_nm,regist_dt,taxonomy,telno,cpyrht,url
21463653,행정," 2020년 3분기 “서울풍물시장 활성화” 업무추진비 집행내역(“백상기업(주)”)  ",박은별,소상공인정책담당관,20201027082005,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5549,"CC BY",https://opengov.seoul.go.kr/public/21463653
21463654,행정," 2020년 1분기 “서울풍물시장 활성화” 업무추진비 집행내역(“백상기업(주)”)  ",박은별,소상공인정책담당관,20201027082150,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5549,"CC BY",https://opengov.seoul.go.kr/public/21463654
21463655,행정,"2020년 1분기 전태일기념관 운영 업무추진비 집행내역(전태일기념관)",홍영철,노동정책담당관,20201027103645,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁 종합성과평가 결과",2133-5426,"CC BY",https://opengov.seoul.go.kr/public/21463655
21463656,행정,"2020년 2분기 전태일기념관 운영 업무추진비 집행내역(전태일기념관)",홍영철,노동정책담당관,20201027103827,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5426,"CC BY",https://opengov.seoul.go.kr/public/21463656
21463657,행정,"2020년 3분기 전태일기념관 운영 업무추진비 집행내역(전태일기념관)",홍영철,노동정책담당관,20201027104152,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5426,"CC BY",https://opengov.seoul.go.kr/public/21463657
21463658,행정,"2020년 3분기 수락양로원 업무추진비 공개",김재율,어르신복지과,20201027105209,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7416,"CC BY",https://opengov.seoul.go.kr/public/21463658
21463659,행정,"2019년 4분기 서울특별시 인재개발원 직장어린이집 운영 민간위탁 업무추진비 사용내역",김우람,인재기획과,20201027105933,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-3488-2032,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21463659
21463660,행정,"2020년 3분기 고덕양로원 업무추진비 공개",김재율,어르신복지과,20201027110022,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7416,"CC BY",https://opengov.seoul.go.kr/public/21463660
21463661,행정,"2020년 1~4분기 서울음악창작지원센터 업무추진비 집행내역((사)한국음악레이블산업협회)",남경우,경제정책과,20201027000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5238,"CC BY-ND",https://opengov.seoul.go.kr/public/21463661
21463662,행정,"2019년 4분기 시립청소년센터 민간위탁 업무추진비 집행내역(구로, 동대문, 목동, 문래)",권희주,청소년정책과,20201027000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-4124,"CC BY",https://opengov.seoul.go.kr/public/21463662
21463663,행정,"2020년 1~3분기 ""서울창업카페 운영"" 업무추진비 집행내역",임문상,투자창업과,20201027115103,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4883,"CC BY",https://opengov.seoul.go.kr/public/21463663
21463664,행정,"2019년 4분기 ""서울둘레길 운영사무"" 업무추진비 집행내역(""한국등산트레킹지원센터)",곽문수,자연생태과,20201027125926,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-2159,"CC BY",https://opengov.seoul.go.kr/public/21463664
21463665,행정,"2019년 4분기 '서울음악창작지원센터 운영' 업무추진비 집행내역((사)한국음악레이블산업협회)",남경우,경제정책과,20201027132719,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5238,"CC BY-ND",https://opengov.seoul.go.kr/public/21463665
21463667,행정,"민간위탁 사무 수탁기관 1분기 업무추진비(청소년문화교류센터)",황미연,청소년정책과,20201027134604,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-41115,"CC BY",https://opengov.seoul.go.kr/public/21463667
21463668,행정,"민간위탁 사무 수탁기관 2분기 업무추진비(청소년문화교류센터)",황미연,청소년정책과,20201027134833,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-41115,"CC BY",https://opengov.seoul.go.kr/public/21463668
21463669,행정,"2019년 4/4분기 ""글로벌문화체험센터 운영""업무추진비 집행내역(서울관광재단)",박주연,외국인다문화담당관,20201027000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5080,"CC BY",https://opengov.seoul.go.kr/public/21463669
21463670,행정,"민간위탁 사무 수탁기관 3분기 업무추진비(청소년문화교류센터)",황미연,청소년정책과,20201027134939,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-41115,"CC BY",https://opengov.seoul.go.kr/public/21463670
21463671,행정,"2019년 4분기 '서울새활용플라자 시설관리 및 운영' 업무추진비 집행내역[(재)서울디자인재단]",천미영,자원순환과,20201027140615,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-3696,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21463671
21463672,행정,"2020년1분기~3분기 '서울새활용플라자 시설관리 및 운영' 업무추진비 집행내역[(재)서울디자인재단]",천미영,자원순환과,20201027000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-3696,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21463672
21463673,행정,"2020년 3분기 시립청소년센터 민간위탁 업무추진비 집행내역(강북,구로,동대문,목동,문래)",권희주,청소년정책과,20201027000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-4124,"CC BY",https://opengov.seoul.go.kr/public/21463673
21464410,행정,"'19년 4분기~'20년 3분기 “위탁사무명”업무추진비 집행내역(서울시 건강가정지원센터)",박지혜,가족담당관,20201027145215,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5172,"CC BY-ND",https://opengov.seoul.go.kr/public/21464410
21464411,행정,"2020년 2-3분기 서울직장성희롱성폭력예방센터 업무추진비 집행내역(서울직장성희롱성폭력예방센터)",오부자,여성권익담당관,20201027151724,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5322,"CC BY-ND",https://opengov.seoul.go.kr/public/21464411
21464412,행정,"2020년 1분기 ""시립다시서기종합지원센터"" 업무추진비 집행내역(""(재)대한성공회유지재단"")",이진산,자활지원과,20201027153354,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7484,"CC BY",https://opengov.seoul.go.kr/public/21464412
21464413,행정,"2020년 2분기 ""시립다시서기종합지원센터"" 업무추진비 집행내역(""(재)대한성공회유지재단"")",이진산,자활지원과,20201027153500,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7484,"CC BY",https://opengov.seoul.go.kr/public/21464413
21464414,행정,"2020년 3분기 ""시립다시서기종합지원센터"" 업무추진비 집행내역(""(재)대한성공회유지재단"")",이진산,자활지원과,20201027153609,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7484,"CC BY",https://opengov.seoul.go.kr/public/21464414
21464415,행정,"2020년 1분기 ""시립영등포보현종합지원센터"" 업무추진비 집행내역(""(사복)대한불교조계종사회복지재단"")",이진산,자활지원과,20201027153829,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7484,"CC BY",https://opengov.seoul.go.kr/public/21464415
21464416,행정,"2020년 2분기 ""시립영등포보현종합지원센터"" 업무추진비 집행내역(""(사복)대한불교조계종사회복지재단"")",이진산,자활지원과,20201027154007,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7484,"CC BY",https://opengov.seoul.go.kr/public/21464416
21464417,행정,"2020년 3분기 ""시립영등포보현종합지원센터"" 업무추진비 집행내역(""(사복)대한불교조계종사회복지재단"")",이진산,자활지원과,20201027154135,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7484,"CC BY",https://opengov.seoul.go.kr/public/21464417
21464418,행정,"2020년 1~3분기 ""시 육아종합지원센터 운영"" 업무추진비 집행내역(""숙명여자대학교"")",권선애,보육담당관,20201027154606,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5093,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21464418
21464419,행정,"2020년 3분기 서울청년센터 동대문오랑 업무추진비 집행 내역",강지윤,청년청,20201027000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4322,"CC BY",https://opengov.seoul.go.kr/public/21464419
21464420,행정,"2020년 3분기 ""청년월세지원상담센터"" 업무추진비 집행내역 ",박경옥,주택정책과,20201027164151,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7703,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21464420
21464421,행정,"2020년 2분기 서울글로벌센터 운영 업무추진비 집행 내역(밀알복지재단)",윤지용,외국인다문화담당관,20201027170953,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5064,"CC BY",https://opengov.seoul.go.kr/public/21464421
21464422,행정,"2020년 3분기 서울글로벌센터 운영 업무추진비 집행 내역(밀알복지재단)",윤지용,외국인다문화담당관,20201027171201,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5064,"CC BY",https://opengov.seoul.go.kr/public/21464422
21464423,행정,"2020년 2분기 서울시립청소년활동진흥센터 업무추진비 집행내역",김수진,청소년정책과,20201027175249,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-4113,"CC BY",https://opengov.seoul.go.kr/public/21464423
21464424,행정,"2020년 3분기 서울시립청소년활동진흥센터 업무추진비 집행내역",김수진,청소년정책과,20201027175402,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-4113,"CC BY",https://opengov.seoul.go.kr/public/21464424
21464425,행정,"2020년 2분기 서울시립청소년미디어센터 업무추진비 집행내역",김수진,청소년정책과,20201027175531,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-4113,"CC BY",https://opengov.seoul.go.kr/public/21464425
21464426,행정,"2020년 3분기 ""마포디자인출판지원센터"" 업무추진비 집행내역(""(주)윤디자인그룹"") ",박성미,도시제조업거점반,20201027175609,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-8765,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21464426
21464427,행정,"2020년 3분기 서울시학교밖청소년지원센터 운영 업무추진비 집행내역(서울시학교밖청소년지원센터)",최경진,청소년정책과,20201027193836,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-4129,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21464427
21464428,행정,"2020년 3분기 서울시청소년상담복지센터 운영 업무추진비 집행내역(서울시청소년상담복지센터)",최경진,청소년정책과,20201027194326,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-4129,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21464428
21472107,행정," 2019년 4분기 “서울풍물시장 활성화” 업무추진비 집행내역(“백상기업(주)”)  ",박은별,소상공인정책담당관,20201028133003,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5549,"CC BY",https://opengov.seoul.go.kr/public/21472107
21472108,행정," 2019년 4분기 서울시 청년공간 무중력지대 업무추진비 집행내역(6개소)  ",이은지,청년청,20201028133759,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-4311,"CC BY-ND",https://opengov.seoul.go.kr/public/21472108
21472109,행정,"2020년 1~3분기 외국인노동자센터 업무추진비 집행내역(강동 외국인노동자센터)",이성수,외국인다문화담당관,20201028135456,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5071,"CC BY",https://opengov.seoul.go.kr/public/21472109
21472110,행정,"2020년 1~3분기 ""서울시 장애인권익옹호기관 운영"" 업무추진비 집행내역(서울시 장애인권익옹호기관)",김현숙,장애인복지정책과,20201028135633,"행정ㆍ기타>갈등예방 및 맞춤형갈등조정>갈등예방 및 맞춤형 갈등조정>서울시 갈등관리 매뉴얼",02-2133-7363,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21472110
21472111,행정,"2019년 4분기 아토피천식교육정보센터 업무추진비 집행내역(서울의료원)",김자영,감염병관리과,20201028135839,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7671,"CC BY",https://opengov.seoul.go.kr/public/21472111
21472112,행정,"2019년 4분기, 2020년 1~3분기 외국인노동자센터 업무추진비 집행내역(성북 외국인노동자센터)",이성수,외국인다문화담당관,20201028000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5071,"CC BY",https://opengov.seoul.go.kr/public/21472112
21472113,행정,"2020년 2분기 아토피천식교육정보센터 업무추진비 집행내역(한국천식알레르기협회)",김자영,감염병관리과,20201028140031,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7671,"CC BY",https://opengov.seoul.go.kr/public/21472113
21472114,행정,"2020년 3분기 아토피천식교육정보센터 업무추진비 집행내역(한국천식알레르기협회)",김자영,감염병관리과,20201028140133,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-7671,"CC BY",https://opengov.seoul.go.kr/public/21472114
21472115,행정,"2020년 1분기 외국인노동자센터 업무추진비 집행내역(양천 외국인노동자센터)",이성수,외국인다문화담당관,20201028140359,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5071,"CC BY",https://opengov.seoul.go.kr/public/21472115
21472116,행정,"2019년 4분기 외국인노동자센터 업무추진비 집행내역(성동 외국인노동자센터)",이성수,외국인다문화담당관,20201028141150,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5071,"CC BY",https://opengov.seoul.go.kr/public/21472116
21472117,행정,"2019년 4분기, 2020년 1~2분기 외국인노동자센터 업무추진비 집행내역(금천 외국인노동자센터) ",이성수,외국인다문화담당관,20201028141823,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",2133-5071,"CC BY",https://opengov.seoul.go.kr/public/21472117
21472822,행정,"2019년 서울이주여성상담센터 업무추진비 공개(4분기)",임선희,"여성가족정책실 외국인다문화담당관",20201028150243,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5078,"CC BY",https://opengov.seoul.go.kr/public/21472822
21472823,행정,"2020년 서울이주여성상담센터 업무추진비 공개(1분기)",임선희,"여성가족정책실 외국인다문화담당관",20201028150808,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5078,"CC BY",https://opengov.seoul.go.kr/public/21472823
21472824,행정,"2020년 서울이주여성상담센터 업무추진비 공개(2분기)",임선희,"여성가족정책실 외국인다문화담당관",20201028150955,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5078,"CC BY",https://opengov.seoul.go.kr/public/21472824
21472826,행정,"민간위탁기관(서울핀테크랩) 업무추진비 집행내역(20.2분기)",민우경,경제정책과,20201028162536,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5241,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21472826
21472827,행정,"민간위탁기관(서울핀테크랩) 업무추진비 집행내역(20.3분기)",민우경,경제정책과,20201028162818,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5241,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21472827
21472829,행정,"2019년 4분기 ""남산골한옥마을 및 남산국악당 운영"" 업무추진비 집행내역((주)쥬스컴퍼니)",차미래,역사문화재과,20201028174957,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-2645,"CC BY",https://opengov.seoul.go.kr/public/21472829
21472830,행정,"2020년 3분기 ""남산골한옥마을 및 남산국악당 운영"" 업무추진비 집행내역((주)쥬스컴퍼니)",차미래,역사문화재과,20201028175344,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-2645,"CC BY",https://opengov.seoul.go.kr/public/21472830
21480617,행정,"2020년 1~3분기 서울시남부기술교육원운영 업무추진비 집행내역(제주대학교 산학협력단)",김지희,일자리정책과,20201029083221,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-5463,"CC BY",https://opengov.seoul.go.kr/public/21480617
21480620,행정,"2020년 3분기 서울노동권익센터 업무추진비 집행내역(한국비정규노동센터)",최은정,노동정책담당관,20201029000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",0221335421,"CC BY",https://opengov.seoul.go.kr/public/21480620
21481407,행정,"2020년 3분기 민간위탁사무 업무추진비 집행내역(성북청소년센터)",김선미,청소년정책과,20201029000000,"행정ㆍ기타>갈등예방 및 맞춤형갈등조정>갈등예방 및 맞춤형 갈등조정>서울시 갈등관리 매뉴얼",02-2133-4121,"CC BY-ND",https://opengov.seoul.go.kr/public/21481407
21481408,행정,"2019년 4분기 및 2020년 1~3분기 '시립단기거주시설 운영' 업무추진비 집행내역(시립중랑장애인단기거주시설 다운누리)",유민주,장애인복지정책과,20201029151127,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7948,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21481408
21481409,행정,"2019년 4분기 및 2020년 1~3분기 '시립단기거주시설 운영' 업무추진비 집행내역(시립서대문장애인단기거주시설 다솜센터)",유민주,장애인복지정책과,20201029151409,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7948,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21481409
21481410,행정,"2019년 4분기 및 2020년 1~3분기 '시립단기거주시설 운영' 업무추진비 집행내역(행복플러스 장애인단기거주시설)",유민주,장애인복지정책과,20201029151841,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-7948,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21481410
21481411,행정,"2020년 1분기~3분기 강북인터넷중독예방상담센터 업무추진비내역",선지현,청소년정책과,20201029161006,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",0221334130,"CC BY",https://opengov.seoul.go.kr/public/21481411
21481412,행정,"2020년 1분기~3분기 강서인터넷중독예방상담센터 업무추진비 집행내역",선지현,청소년정책과,20201029000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",0221334130,"CC BY",https://opengov.seoul.go.kr/public/21481412
21481413,행정,"2020년 1분기~3분기 광진인터넷중독예방상담센터 업무추진비내역",선지현,청소년정책과,20201029000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",0221334130,"CC BY",https://opengov.seoul.go.kr/public/21481413
21481414,행정,"2020년 1분기~3분기 마포인터넷중독예방상담센터 업무추진비 집행내역",선지현,청소년정책과,20201029000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",0221334130,"CC BY",https://opengov.seoul.go.kr/public/21481414
21481415,행정,"2020년 1분기~3분기 보라매인터넷중독예방상담센터 업무추진비 집행내역",선지현,청소년정책과,20201029000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",0221334130,"CC BY",https://opengov.seoul.go.kr/public/21481415
21481416,행정,"2020년 1분기~3분기 창동인터넷중독예방상담센터 업무추진비 집행내역",선지현,청소년정책과,20201029000000,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",0221334130,"CC BY",https://opengov.seoul.go.kr/public/21481416
21481417,행정,"2020년 1분기~3분기 아하청소년성문화센터 업무추진비내역",선지현,청소년정책과,20201029162028,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",0221334130,"CC BY",https://opengov.seoul.go.kr/public/21481417
21481418,행정,"2020년 1분기~3분기 중랑청소년성문화센터 업무추진비내역",선지현,청소년정책과,20201029162234,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",0221334130,"CC BY",https://opengov.seoul.go.kr/public/21481418
21481419,행정,"2020년 1분기~3분기 창동청소년성문화센터 업무추진비내역",선지현,청소년정책과,20201029162341,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",0221334130,"CC BY",https://opengov.seoul.go.kr/public/21481419
21481420,행정,"서울블록체인지원센터 업무추진비 집행내역(오픈놀)",김문연,투자창업과,20201029184048,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4885,"CC BY",https://opengov.seoul.go.kr/public/21481420
21493462,행정,"2020년 3분기 금천청소년센터 업무추진비 집행내역(푸른나무재단)",김은진,청소년정책과,20201030141903,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4122,"CC BY-ND",https://opengov.seoul.go.kr/public/21493462
21493463,행정,"2020년 3분기 보라매청소년센터 업무추진비 집행내역(재, 서울가톨릭청소년회)",김은진,청소년정책과,20201030142351,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4122,"CC BY-ND",https://opengov.seoul.go.kr/public/21493463
21493464,행정,"2020년 3분기 서대문청소년센터 업무추진비 집행내역(사, 한국청소년재단)",김은진,청소년정책과,20201030142520,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4122,"CC BY-ND",https://opengov.seoul.go.kr/public/21493464
21493466,행정,"2020년 3분기 청소년직업체험센터 업무추진비 집행내역(학, 연세대학교)",김은진,청소년정책과,20201030143114,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4122,"CC BY-ND",https://opengov.seoul.go.kr/public/21493466
21493467,행정,"2020년 3분기 노원직업체험센터 업무추진비 집행내역(학, 광운대학교)",김은진,청소년정책과,20201030143259,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4122,"CC BY-ND",https://opengov.seoul.go.kr/public/21493467
21493468,행정,"2020년 3분기 은평청소년미래진로센터 업무추진비 집행내역(사, 한국스카우트연맹)",김은진,청소년정책과,20201030143436,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-4122,"CC BY-ND",https://opengov.seoul.go.kr/public/21493468
21494134,행정,"2020년 3분기 서울생활문화센터 체부(기분좋은큐엑스) 업무추진비 집행내역",김민우,문화정책과,20201030171307,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-2542,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21494134
21494135,행정,"2020년 2분기 서울생활문화센터 체부(기분좋은큐엑스) 업무추진비 집행내역",김민우,문화정책과,20201030171448,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-2542,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21494135
21494136,행정,"2020년 1분기 서울생활문화센터 체부(기분좋은큐엑스) 업무추진비 집행내역",김민우,문화정책과,20201030171546,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-2542,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21494136
21494137,행정,"2019년 4분기 서울생활문화센터 체부(기분좋은큐엑스) 업무추진비 집행내역",김민우,문화정책과,20201030171650,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-2542,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21494137
21494139,행정,"20년 3분기 민간위탁 사무 수탁기관 업무추진비 공개 _서울생활문화센터 낙원",김민우,문화정책과,20201030181923,"행정ㆍ기타>민간위탁>민간위탁 현황>민간위탁사무 수탁기관 업무추진비 집행내역",02-2133-2542,"CC BY-NC-ND",https://opengov.seoul.go.kr/public/21494139
